,price
21639,1990
21640,7861
21641,16291
21642,563
21643,7216
21644,558
21645,906
21646,4717
21647,497
21648,745
21649,2061
21650,3257
21651,9660
21652,2782
21653,972
21654,2167
21655,649
21656,3304
21657,1675
21658,5557
21659,3437
21660,15505
21661,631
21662,7502
21663,3798
21664,9046
21665,4399
21666,1956
21667,9072
21668,9301
21669,720
21670,596
21671,625
21672,4015
21673,9336
21674,12210
21675,1749
21676,3125
21677,990
21678,536
21679,4854
21680,5416
21681,625
21682,2495
21683,4539
21684,5613
21685,2906
21686,1762
21687,5367
21688,626
21689,814
21690,3669
21691,1013
21692,8455
21693,1077
21694,499
21695,4480
21696,11579
21697,545
21698,5014
21699,11942
21700,936
21701,1368
21702,1624
21703,6085
21704,1079
21705,833
21706,530
21707,5364
21708,5292
21709,7391
21710,7881
21711,1881
21712,4034
21713,698
21714,658
21715,1923
21716,2196
21717,1123
21718,7687
21719,2841
21720,854
21721,1790
21722,4769
21723,1217
21724,709
21725,1401
21726,3991
21727,2965
21728,648
21729,11322
21730,3760
21731,1773
21732,551
21733,3131
21734,5430
21735,669
21736,4381
21737,4558
21738,3201
21739,7168
21740,1954
21741,2753
21742,609
21743,17353
21744,3217
21745,911
21746,3310
21747,5805
21748,560
21749,813
21750,768
21751,1427
21752,2238
21753,17692
21754,8773
21755,956
21756,498
21757,507
21758,10147
21759,3309
21760,7724
21761,10562
21762,871
21763,2587
21764,1214
21765,2319
21766,4700
21767,11455
21768,1815
21769,394
21770,631
21771,4770
21772,1043
21773,7528
21774,3402
21775,14750
21776,621
21777,868
21778,6218
21779,556
21780,5147
21781,475
21782,730
21783,818
21784,544
21785,14948
21786,6232
21787,758
21788,10019
21789,8181
21790,591
21791,9581
21792,552
21793,923
21794,4201
21795,1869
21796,2553
21797,5516
21798,1055
21799,1068
21800,15878
21801,819
21802,1554
21803,776
21804,1752
21805,9090
21806,979
21807,802
21808,1846
21809,431
21810,1624
21811,1415
21812,975
21813,3338
21814,579
21815,6261
21816,612
21817,1348
21818,1002
21819,460
21820,918
21821,4872
21822,658
21823,4401
21824,1142
21825,1573
21826,4452
21827,7836
21828,11032
21829,1914
21830,13720
21831,2505
21832,1576
21833,5350
21834,3800
21835,1125
21836,666
21837,1340
21838,709
21839,700
21840,482
21841,2905
21842,4906
21843,4759
21844,471
21845,1441
21846,16097
21847,1076
21848,580
21849,422
21850,8770
21851,982
21852,11554
21853,605
21854,630
21855,1223
21856,540
21857,6468
21858,5112
21859,2043
21860,767
21861,730
21862,6787
21863,12193
21864,702
21865,5382
21866,828
21867,3415
21868,727
21869,2860
21870,10501
21871,5359
21872,1292
21873,7197
21874,828
21875,1710
21876,13757
21877,694
21878,844
21879,8785
21880,18472
21881,7109
21882,2756
21883,7876
21884,633
21885,2563
21886,5020
21887,9576
21888,6500
21889,828
21890,720
21891,504
21892,8959
21893,603
21894,8719
21895,442
21896,1346
21897,16123
21898,2440
21899,8283
21900,561
21901,12338
21902,14083
21903,8058
21904,604
21905,525
21906,1208
21907,719
21908,9625
21909,2839
21910,14416
21911,461
21912,13686
21913,4299
21914,1087
21915,3773
21916,7808
21917,4197
21918,789
21919,1847
21920,705
21921,7637
21922,886
21923,1423
21924,9729
21925,719
21926,2085
21927,8348
21928,853
21929,2473
21930,4269
21931,5112
21932,1981
21933,4851
21934,1813
21935,756
21936,646
21937,789
21938,954
21939,1240
21940,505
21941,1143
21942,1230
21943,3306
21944,6535
21945,776
21946,609
21947,575
21948,11503
21949,6077
21950,5000
21951,3363
21952,2215
21953,663
21954,1080
21955,1061
21956,3746
21957,709
21958,828
21959,2112
21960,1884
21961,626
21962,14130
21963,1902
21964,3276
21965,804
21966,644
21967,4472
21968,1094
21969,756
21970,810
21971,2529
21972,680
21973,874
21974,4931
21975,886
21976,5599
21977,3120
21978,842
21979,561
21980,662
21981,4355
21982,748
21983,2961
21984,1076
21985,2058
21986,4318
21987,1395
21988,4126
21989,18062
21990,696
21991,565
21992,12459
21993,530
21994,1546
21995,2255
21996,367
21997,12690
21998,1021
21999,1263
22000,602
22001,7227
22002,8662
22003,742
22004,720
22005,2273
22006,2265
22007,3082
22008,827
22009,608
22010,749
22011,4118
22012,491
22013,914
22014,3105
22015,1904
22016,10004
22017,880
22018,540
22019,3730
22020,4234
22021,6533
22022,3683
22023,683
22024,10497
22025,8990
22026,5463
22027,667
22028,2079
22029,788
22030,933
22031,15688
22032,4249
22033,852
22034,5008
22035,14192
22036,523
22037,2873
22038,17279
22039,807
22040,7044
22041,1974
22042,429
22043,2160
22044,1196
22045,478
22046,12644
22047,7037
22048,8192
22049,608
22050,862
22051,13970
22052,780
22053,8981
22054,3157
22055,1089
22056,1116
22057,3780
22058,5208
22059,1808
22060,4570
22061,4916
22062,1087
22063,880
22064,1243
22065,4029
22066,1443
22067,7199
22068,10308
22069,1201
22070,8008
22071,1666
22072,7792
22073,1609
22074,15223
22075,492
22076,14859
22077,3911
22078,3121
22079,545
22080,5076
22081,2386
22082,1151
22083,727
22084,7305
22085,666
22086,2826
22087,3990
22088,678
22089,683
22090,2386
22091,1046
22092,1084
22093,12800
22094,928
22095,1608
22096,906
22097,666
22098,11430
22099,18653
22100,9498
22101,573
22102,5946
22103,779
22104,601
22105,523
22106,551
22107,1153
22108,4244
22109,4423
22110,9362
22111,5748
22112,7003
22113,9909
22114,1833
22115,2477
22116,814
22117,1949
22118,4274
22119,3734
22120,1007
22121,15116
22122,5982
22123,462
22124,7328
22125,4608
22126,6453
22127,489
22128,9586
22129,2364
22130,1920
22131,6369
22132,3278
22133,2387
22134,1367
22135,15970
22136,4103
22137,1656
22138,2001
22139,3704
22140,633
22141,947
22142,1654
22143,2085
22144,878
22145,7110
22146,1010
22147,675
22148,12342
22149,3545
22150,1690
22151,1959
22152,3924
22153,3495
22154,5911
22155,9236
22156,2313
22157,982
22158,789
22159,992
22160,5085
22161,596
22162,11192
22163,1213
22164,17323
22165,10602
22166,695
22167,710
22168,3916
22169,4586
22170,3108
22171,492
22172,1013
22173,2375
22174,4918
22175,1033
22176,776
22177,630
22178,3669
22179,8810
22180,3239
22181,6512
22182,1409
22183,1071
22184,540
22185,664
22186,4629
22187,1323
22188,796
22189,6097
22190,2224
22191,2401
22192,3920
22193,700
22194,1234
22195,760
22196,14502
22197,666
22198,2421
22199,4058
22200,485
22201,1244
22202,599
22203,533
22204,5322
22205,5424
22206,2147
22207,8969
22208,2385
22209,1689
22210,4397
22211,1989
22212,7836
22213,4001
22214,5937
22215,7203
22216,684
22217,2337
22218,4657
22219,724
22220,2394
22221,1030
22222,878
22223,11255
22224,18026
22225,576
22226,6098
22227,1974
22228,943
22229,3872
22230,1066
22231,868
22232,4193
22233,827
22234,2652
22235,2164
22236,2819
22237,1915
22238,3987
22239,4022
22240,2401
22241,1052
22242,4238
22243,3107
22244,4568
22245,3746
22246,4838
22247,5914
22248,8637
22249,2616
22250,645
22251,1698
22252,435
22253,1692
22254,763
22255,13316
22256,3937
22257,11988
22258,3878
22259,6608
22260,6095
22261,510
22262,737
22263,6058
22264,14199
22265,16378
22266,8929
22267,1033
22268,1152
22269,13609
22270,4700
22271,2616
22272,852
22273,13991
22274,8505
22275,890
22276,9290
22277,2244
22278,1746
22279,453
22280,4093
22281,5632
22282,485
22283,3932
22284,1066
22285,684
22286,1574
22287,4440
22288,14592
22289,6552
22290,2066
22291,4875
22292,14542
22293,675
22294,1698
22295,2368
22296,2980
22297,804
22298,8852
22299,1712
22300,984
22301,7026
22302,11045
22303,644
22304,1764
22305,3830
22306,730
22307,732
22308,421
22309,2470
22310,665
22311,5645
22312,1639
22313,8492
22314,10151
22315,1680
22316,1057
22317,4642
22318,939
22319,8112
22320,1078
22321,942
22322,9471
22323,709
22324,1343
22325,4312
22326,1200
22327,4844
22328,899
22329,5321
22330,2150
22331,5240
22332,408
22333,3749
22334,17607
22335,1105
22336,1826
22337,2444
22338,12499
22339,2360
22340,6618
22341,3786
22342,3238
22343,3346
22344,1334
22345,1219
22346,3392
22347,18430
22348,1308
22349,772
22350,407
22351,2217
22352,735
22353,3102
22354,983
22355,1363
22356,9580
22357,1114
22358,828
22359,709
22360,11417
22361,977
22362,7310
22363,2797
22364,11447
22365,1715
22366,5421
22367,2175
22368,1048
22369,866
22370,2726
22371,408
22372,789
22373,572
22374,871
22375,6533
22376,7526
22377,3713
22378,1080
22379,3127
22380,385
22381,9667
22382,18707
22383,504
22384,608
22385,687
22386,894
22387,524
22388,1737
22389,1167
22390,764
22391,384
22392,1744
22393,6856
22394,634
22395,17017
22396,4777
22397,7604
22398,2575
22399,2409
22400,558
22401,8736
22402,10033
22403,1114
22404,6776
22405,523
22406,732
22407,2659
22408,3538
22409,13165
22410,798
22411,919
22412,7589
22413,2024
22414,3595
22415,4068
22416,3875
22417,1865
22418,645
22419,5602
22420,1922
22421,934
22422,1261
22423,5761
22424,469
22425,7814
22426,7718
22427,940
22428,4914
22429,4755
22430,2338
22431,579
22432,17125
22433,758
22434,3903
22435,1232
22436,4385
22437,452
22438,8243
22439,2551
22440,2308
22441,737
22442,809
22443,2629
22444,1450
22445,1637
22446,4620
22447,12745
22448,596
22449,5580
22450,666
22451,1079
22452,8449
22453,3790
22454,6980
22455,840
22456,1002
22457,3960
22458,1550
22459,642
22460,7100
22461,1892
22462,4975
22463,1454
22464,923
22465,4833
22466,12987
22467,4035
22468,3601
22469,3528
22470,596
22471,1050
22472,5543
22473,16075
22474,1668
22475,680
22476,926
22477,1338
22478,1586
22479,965
22480,702
22481,7767
22482,2362
22483,3394
22484,4616
22485,746
22486,1080
22487,941
22488,776
22489,5681
22490,765
22491,663
22492,1017
22493,3363
22494,2840
22495,17066
22496,489
22497,1196
22498,2666
22499,9341
22500,7079
22501,2057
22502,1875
22503,7752
22504,1008
22505,8294
22506,904
22507,7821
22508,792
22509,6741
22510,4484
22511,926
22512,5000
22513,2360
22514,766
22515,2376
22516,3910
22517,3089
22518,3692
22519,755
22520,4528
22521,6115
22522,1268
22523,3144
22524,5335
22525,3376
22526,1448
22527,9214
22528,1178
22529,3198
22530,3180
22531,887
22532,1871
22533,3088
22534,698
22535,817
22536,790
22537,5390
22538,1079
22539,3429
22540,5920
22541,2275
22542,1766
22543,1625
22544,6738
22545,539
22546,4173
22547,2176
22548,1974
22549,1018
22550,1781
22551,4438
22552,421
22553,591
22554,814
22555,3772
22556,4590
22557,12985
22558,5783
22559,7286
22560,840
22561,2190
22562,1651
22563,918
22564,622
22565,432
22566,3838
22567,18475
22568,13228
22569,3105
22570,7326
22571,628
22572,1181
22573,878
22574,579
22575,16690
22576,840
22577,535
22578,4064
22579,684
22580,9316
22581,14731
22582,2041
22583,1068
22584,5387
22585,802
22586,2288
22587,7272
22588,835
22589,15494
22590,2108
22591,3248
22592,2110
22593,1914
22594,432
22595,3946
22596,6150
22597,1029
22598,447
22599,6377
22600,863
22601,9542
22602,2366
22603,670
22604,2691
22605,773
22606,6333
22607,1098
22608,401
22609,3841
22610,1974
22611,4691
22612,675
22613,686
22614,5396
22615,1097
22616,8895
22617,1351
22618,622
22619,1758
22620,683
22621,6066
22622,12454
22623,1140
22624,391
22625,1800
22626,669
22627,13229
22628,2816
22629,6203
22630,12257
22631,4693
22632,2862
22633,614
22634,11560
22635,13162
22636,1080
22637,1176
22638,8062
22639,11733
22640,641
22641,5048
22642,1624
22643,691
22644,1393
22645,741
22646,5363
22647,1354
22648,684
22649,4953
22650,694
22651,6671
22652,5297
22653,11968
22654,3714
22655,3124
22656,1020
22657,4163
22658,7900
22659,4326
22660,3615
22661,5653
22662,4657
22663,12951
22664,17871
22665,1219
22666,942
22667,8580
22668,544
22669,752
22670,8707
22671,7551
22672,3329
22673,2543
22674,2797
22675,2805
22676,9317
22677,707
22678,548
22679,658
22680,6215
22681,1013
22682,4559
22683,770
22684,867
22685,4873
22686,7623
22687,972
22688,1567
22689,1846
22690,992
22691,705
22692,1876
22693,12100
22694,5439
22695,709
22696,473
22697,2175
22698,3285
22699,1111
22700,2673
22701,11557
22702,526
22703,3027
22704,491
22705,468
22706,4121
22707,775
22708,1775
22709,673
22710,706
22711,12554
22712,2335
22713,1770
22714,394
22715,4116
22716,4922
22717,6108
22718,1036
22719,548
22720,977
22721,1107
22722,11228
22723,4544
22724,7005
22725,928
22726,3517
22727,11175
22728,739
22729,4485
22730,705
22731,4579
22732,687
22733,921
22734,687
22735,5216
22736,4678
22737,5055
22738,4771
22739,6755
22740,5019
22741,854
22742,2858
22743,2496
22744,2800
22745,680
22746,1579
22747,13598
22748,3419
22749,1345
22750,4968
22751,10957
22752,8072
22753,14844
22754,419
22755,1723
22756,1079
22757,2686
22758,4901
22759,583
22760,6270
22761,7277
22762,12165
22763,802
22764,6516
22765,3427
22766,2160
22767,672
22768,5708
22769,673
22770,5201
22771,1736
22772,2683
22773,5650
22774,5759
22775,12283
22776,2583
22777,906
22778,2330
22779,781
22780,14251
22781,2384
22782,3459
22783,3763
22784,1629
22785,4956
22786,666
22787,938
22788,3502
22789,680
22790,668
22791,6499
22792,11079
22793,568
22794,731
22795,4596
22796,3073
22797,682
22798,729
22799,5645
22800,928
22801,704
22802,6923
22803,3941
22804,4066
22805,11115
22806,8818
22807,702
22808,1210
22809,1259
22810,814
22811,1314
22812,970
22813,2953
22814,3787
22815,846
22816,616
22817,911
22818,3749
22819,6429
22820,4033
22821,3902
22822,1096
22823,3716
22824,1719
22825,705
22826,2657
22827,1092
22828,8421
22829,12369
22830,5387
22831,4751
22832,2355
22833,13553
22834,575
22835,1334
22836,11927
22837,3170
22838,9921
22839,879
22840,1292
22841,658
22842,2988
22843,6914
22844,2719
22845,1179
22846,3822
22847,14925
22848,2239
22849,1107
22850,13660
22851,776
22852,792
22853,1752
22854,1743
22855,2166
22856,9330
22857,6530
22858,1442
22859,3643
22860,814
22861,1053
22862,16564
22863,755
22864,506
22865,9979
22866,844
22867,7099
22868,9347
22869,537
22870,726
22871,2047
22872,3510
22873,6841
22874,5523
22875,2003
22876,1877
22877,579
22878,2374
22879,1624
22880,2246
22881,1389
22882,1913
22883,5544
22884,394
22885,2394
22886,3804
22887,2040
22888,4267
22889,4155
22890,4572
22891,8583
22892,4179
22893,1605
22894,687
22895,2744
22896,3871
22897,1092
22898,7459
22899,1426
22900,802
22901,492
22902,811
22903,6363
22904,4113
22905,4742
22906,1636
22907,4309
22908,4362
22909,2801
22910,574
22911,1214
22912,2423
22913,909
22914,1022
22915,504
22916,10973
22917,4622
22918,597
22919,2450
22920,8276
22921,608
22922,3020
22923,13945
22924,1229
22925,1838
22926,5087
22927,2457
22928,11939
22929,5891
22930,5226
22931,854
22932,3002
22933,9909
22934,14424
22935,2512
22936,923
22937,3734
22938,846
22939,4181
22940,1367
22941,3456
22942,1846
22943,706
22944,1013
22945,4129
22946,4830
22947,9165
22948,827
22949,862
22950,558
22951,1746
22952,706
22953,999
22954,828
22955,1668
22956,13228
22957,929
22958,1267
22959,421
22960,2942
22961,11512
22962,6720
22963,682
22964,12587
22965,675
22966,1786
22967,9850
22968,2602
22969,720
22970,14414
22971,529
22972,11765
22973,915
22974,3075
22975,494
22976,2147
22977,526
22978,6666
22979,1600
22980,1397
22981,4404
22982,827
22983,3163
22984,9896
22985,7667
22986,6115
22987,666
22988,984
22989,3599
22990,3416
22991,1645
22992,695
22993,2981
22994,942
22995,487
22996,2169
22997,5083
22998,465
22999,3991
23000,4551
23001,12373
23002,4234
23003,5317
23004,10300
23005,1951
23006,1443
23007,2753
23008,1101
23009,1560
23010,1961
23011,7554
23012,645
23013,1752
23014,2912
23015,776
23016,2739
23017,485
23018,11988
23019,1073
23020,761
23021,4039
23022,1777
23023,6177
23024,6951
23025,2530
23026,995
23027,12905
23028,6798
23029,2198
23030,8419
23031,485
23032,2007
23033,4583
23034,1660
23035,1598
23036,3261
23037,7087
23038,10477
23039,537
23040,544
23041,15254
23042,3668
23043,2056
23044,1297
23045,1736
23046,5260
23047,1378
23048,660
23049,783
23050,8100
23051,2635
23052,1002
23053,2803
23054,3774
23055,522
23056,8901
23057,1836
23058,3605
23059,1114
23060,936
23061,1286
23062,2385
23063,2946
23064,2520
23065,1238
23066,1831
23067,1781
23068,5169
23069,2844
23070,10576
23071,1134
23072,4452
23073,2789
23074,2594
23075,361
23076,3767
23077,2034
23078,4252
23079,1107
23080,2930
23081,447
23082,711
23083,2914
23084,2307
23085,16085
23086,2302
23087,1019
23088,9804
23089,3007
23090,12150
23091,6350
23092,2815
23093,620
23094,737
23095,3669
23096,877
23097,2604
23098,2940
23099,500
23100,4126
23101,2307
23102,4553
23103,5357
23104,626
23105,1709
23106,1187
23107,2283
23108,1101
23109,1875
23110,3464
23111,1841
23112,2999
23113,391
23114,1941
23115,625
23116,2030
23117,13892
23118,2823
23119,571
23120,1574
23121,3413
23122,852
23123,1050
23124,3406
23125,2376
23126,7389
23127,8000
23128,14281
23129,5806
23130,8532
23131,552
23132,608
23133,900
23134,1103
23135,1289
23136,1746
23137,1000
23138,5571
23139,15515
23140,7253
23141,1076
23142,9813
23143,9747
23144,15375
23145,491
23146,548
23147,12407
23148,1259
23149,566
23150,3417
23151,1915
23152,10497
23153,9836
23154,4029
23155,673
23156,792
23157,394
23158,1698
23159,17179
23160,3599
23161,4704
23162,4084
23163,2482
23164,11347
23165,743
23166,7815
23167,1074
23168,9885
23169,6942
23170,4591
23171,1107
23172,7056
23173,795
23174,828
23175,5370
23176,6477
23177,3954
23178,550
23179,6666
23180,4503
23181,12657
23182,2359
23183,8652
23184,680
23185,1800
23186,6504
23187,5236
23188,893
23189,3045
23190,8485
23191,842
23192,4793
23193,6038
23194,2937
23195,556
23196,731
23197,1125
23198,1923
23199,4240
23200,853
23201,16261
23202,3345
23203,6412
23204,2889
23205,4137
23206,723
23207,1569
23208,1437
23209,1196
23210,4612
23211,863
23212,2879
23213,1423
23214,516
23215,789
23216,2351
23217,698
23218,863
23219,5281
23220,8115
23221,5312
23222,4175
23223,3016
23224,1088
23225,9710
23226,1105
23227,4972
23228,5393
23229,1197
23230,631
23231,13135
23232,1208
23233,942
23234,741
23235,7777
23236,928
23237,1234
23238,18500
23239,10409
23240,987
23241,788
23242,1639
23243,5331
23244,844
23245,14556
23246,686
23247,3019
23248,4065
23249,1011
23250,12971
23251,4637
23252,1801
23253,789
23254,5014
23255,1273
23256,3206
23257,720
23258,8162
23259,3635
23260,525
23261,734
23262,609
23263,2633
23264,844
23265,638
23266,489
23267,2351
23268,9890
23269,540
23270,1084
23271,5174
23272,1017
23273,2699
23274,886
23275,5186
23276,12028
23277,4286
23278,896
23279,1646
23280,505
23281,2096
23282,4498
23283,1138
23284,1422
23285,830
23286,2352
23287,1250
23288,1666
23289,14190
23290,13206
23291,1746
23292,605
23293,936
23294,9474
23295,9166
23296,6397
23297,9756
23298,12423
23299,3023
23300,680
23301,7426
23302,8371
23303,9370
23304,805
23305,1340
23306,2713
23307,2690
23308,4861
23309,3694
23310,631
23311,13813
23312,579
23313,14293
23314,1178
23315,1847
23316,1569
23317,6261
23318,561
23319,2074
23320,8385
23321,7513
23322,720
23323,1678
23324,1367
23325,4482
23326,1710
23327,2762
23328,4373
23329,4504
23330,12210
23331,928
23332,2741
23333,769
23334,16234
23335,4081
23336,8165
23337,15762
23338,2261
23339,2300
23340,8430
23341,2757
23342,743
23343,9784
23344,2519
23345,628
23346,803
23347,3313
23348,3548
23349,691
23350,4224
23351,526
23352,10861
23353,12698
23354,18166
23355,2277
23356,8400
23357,2930
23358,759
